# charmodel v2 lang=ru order=4 alpha=0.4 total_unigrams=1229915
яши	2
яшк	4
яшн	11
яшо	2
яща	30
яще	143
ящи	161
ящн	8
ящу	13
ящё	3
яю$	35
яюс	14
яют	168
яющ	113
яя$	97
яяс	7
ёб$	2
ёба	4
ёбо	2
ёв$	9
ёва	3
ёвк	3
ёвы	6
ёг$	3
ёгк	11
ёд$	4
ёдо	3
ёж$	2
ёжа	2
ёжи	2
ёжн	7
ёз$	4
ёзд	13
ёзн	12
ёзы	2
ёй$	4
ёк$	13
ёки	3
ёко	3
ёл$	40
ёла	2
ёлк	8
ёло	8
ёлс	3
ёлт	8
ёлы	9
ём$	39
ёма	3
ёмк	4
ёмн	19
ёмо	3
ёмс	2
ён$	33
ёна	3
ёнк	9
ённ	32
ёно	10
ёны	12
ёпл	9
ёпо	2
ёр$	11
ёра	6
ёрд	4
ёрз	2
ёрк	7
ёрл	2
ёрн	16
ёро	6
ёрт	25
ёры	4
ёс$	9
ёса	2
ёск	3
ёст	11
ёт$	87
ёта	8
ёте	16
ётк	8
ёто	6
ётс	26
ётч	2
ёты	5
ёх$	2
ёшь	22
^^^а	3038
^^^б	4016
^^^в	6691
^^^г	3176
^^^д	4428
^^^е	513
^^^ж	853
^^^з	3857
^^^и	2982
^^^й	56
^^^к	6571
^^^л	2427
^^^м	4542
^^^н	5045
^^^о	6447
^^^п	15821
^^^р	5061
^^^с	10076
^^^т	3580
^^^у	3401
^^^ф	1545
^^^х	1131
^^^ц	555
^^^ч	1140
^^^ш	1030
^^^щ	83
^^^ы	6
^^^э	1191
^^^ю	250
^^^я	478
^^^ё	10
^^аа	3
^^аб	98
^^ав	366
^^аг	101
^^ад	137
^^ае	2
^^аж	4
^^аз	68
^^аи	8
^^ай	40
^^ак	279
^^ал	344
^^ам	123
^^ан	442
^^ао	3
^^ап	98
^^ар	470
^^ас	135
^^ат	134
^^ау	45
^^аф	70
^^ах	19
^^ац	3
^^ач	2
^^аш	8
^^аэ	30
^^ая	4
^^ба	741
^^бб	2
^^бг	2
^^бд	8
^^бе	916
^^би	225
^^бк	4
^^бл	366
^^бм	4
^^бн	2
^^бо	718
^^бп	3
^^бр	470
^^бс	3
^^бт	2
^^бу	366
^^бы	95
^^бь	14
^^бэ	23
^^бю	45
^^бё	5
^^ва	403
^^вб	7
^^вв	69
^^вг	6
^^вд	53
^^ве	858
^^вз	268
^^ви	464
^^вк	120
^^вл	215
^^вм	31
^^вн	184
^^во	1452
^^вп	77
^^вр	190
^^вс	392
^^вт	61
^^ву	36
^^вх	46
^^вц	7
^^вч	15
^^вш	3
^^въ	10
^^вы	1662
^^вь	17
^^вэ	9
^^вя	33
^^га	392
^^гб	3
^^гв	35
^^гг	2
^^гд	3
^^ге	383
^^ги	199
^^гк	4
^^гл	276
^^гм	4
^^гн	44
^^го	916
^^гп	6
^^гр	698
^^гс	3
^^гт	7
^^гу	184
^^гц	2
^^гэ	7
^^гю	4
^^гё	2
^^да	389
^^дв	237
^^дд	2
^^де	921
^^дж	236
^^дз	16
^^ди	494
^^дл	47
^^дм	18
^^дн	56
^^до	1350
^^дп	2
^^др	271
^^дс	3
^^дт	3
^^ду	226
^^ды	59
^^дь	20
^^дэ	29
^^дю	26
^^дя	18
^^еа	3
^^еб	10
^^ев	115
^^ег	32
^^ед	96
^^еж	54
^^ез	17
^^ей	2
^^ек	19
^^ел	36
^^ем	10
^^ен	11
^^еп	12
^^ер	33
^^ес	29
^^ет	3
^^еф	11
^^ех	6
^^еш	3
^^ещ	3
^^еэ	2
^^жа	156
^^жв	3
^^жг	4
^^жд	20
^^же	281
^^жж	4
^^жи	246
^^жк	4
^^жм	4
^^жо	14
^^жр	11
^^жу	83
^^жю	5
^^жё	16
^^за	2947
^^зв	137
^^зд	67
^^зе	176
^^зи	47
^^зл	81
^^зм	12
^^зн	190
^^зо	103
^^зр	46
^^зс	2
^^зу	35
^^зы	3
^^зю	2
^^зя	4
^^иа	4
^^иб	10
^^ив	45
^^иг	121
^^ид	133
^^ие	23
^^иж	9
^^из	704
^^ии	7
^^ик	27
^^ил	57
^^им	204
^^ин	691
^^ио	32
^^ип	17
^^ир	90
^^ис	702
^^ит	59
^^иу	10
^^иф	2
^^иш	4
^^ищ	13
^^ию	12
^^йе	9
^^йо	45
^^ка	1353
^^кб	2
^^кв	120
^^кг	6
^^кд	2
^^ке	127
^^кз	2
^^ки	357
^^кк	2
^^кл	397
^^км	4
^^кн	73
^^ко	2480
^^кп	12
^^кр	1006
^^кс	12
^^кт	6
^^ку	555
^^кх	5
^^кы	7
^^кь	2
^^кэ	32
^^кю	4
^^ла	352
^^лб	5
^^лг	8
^^лд	2
^^ле	613
^^лж	12
^^ли	575
^^лк	2
^^лл	3
^^лн	2
^^ло	363
^^лс	2
^^лт	2
^^лу	154
^^лы	27
^^ль	62
^^лэ	9
^^лю	192
^^ля	20
^^лё	15
^^ма	1277
^^мб	5
^^мв	5
^^мг	26
^^мд	4
^^ме	847
^^ми	657
^^мк	8
^^мл	28
^^мм	4
^^мн	109
^^мо	917
^^мп	5
^^мр	32
^^мс	16
^^мт	4
^^му	348
^^мф	4
^^мх	11
^^мц	2
^^мч	5
^^мы	76
^^мь	3
^^мэ	49
^^мю	18
^^мя	63
^^мё	16
^^на	2343
^^нб	3
^^нг	4
^^нд	5
^^не	1673
^^ни	302
^^нк	6
^^нл	3
^^нн	2
^^но	509
^^нп	7
^^нр	35
^^нс	4
^^нт	3
^^ну	74
^^нф	2
^^ны	24
^^нь	9
^^нэ	8
^^ню	12
^^ня	11
^^нё	2
^^оа	6
^^об	1642
^^ов	60
^^ог	186
^^од	280
^^ож	61
^^оз	70
^^ой	3
^^ок	310
^^ол	97
^^ом	32
^^он	25
^^оо	5
^^оп	599
^^ор	325
^^ос	770
^^от	1535
^^оу	7
^^оф	85
^^ох	103
^^оц	48
^^оч	119
^^ош	43
^^ощ	32
^^оэ	2
^^па	1002
^^пв	3
^^пг	3
^^пд	3
^^пе	1545
^^пз	2
^^пи	364
^^пк	2
^^пл	571
^^пм	4
^^пн	12
^^по	5680
^^пп	4
^^пр	5893
^^пс	112
^^пт	31
^^пу	355
^^пф	6
^^пх	6
^^пч	10
^^пш	7
^^пы	57
^^пь	51
^^пэ	14
^^пя	80
^^пё	2
^^ра	2416
^^рб	2
^^рв	32
^^рг	5
^^ре	1140
^^рж	11
^^ри	212
^^рк	4
^^рн	3
^^ро	637
^^рп	5
^^рс	10
^^рт	12
^^ру	357
^^рф	4
^^ры	125
^^рэ	26
^^рю	15
^^ря	36
^^рё	2
^^са	619
^^сб	135
^^св	570
^^сг	30
^^сд	146
^^се	826
^^сж	25
^^сз	2
^^си	512
^^ск	549
^^сл	629
^^см	335
^^сн	234
^^со	1881
^^сп	749
^^ср	201
^^сс	38
^^ст	1589
^^су	542
^^сф	48
^^сх	74
^^сц	34
^^сч	83
^^сш	4
^^съ	53
^^сы	92
^^сь	6
^^сэ	24
^^сю	32
^^ся	11
^^сё	3
^^та	528
^^тб	5
^^тв	113
^^тг	3
^^те	777
^^ти	193
^^тк	16
^^тм	3
^^тн	3
^^то	532
^^тп	4
^^тр	895
^^тс	5
^^тт	2
^^ту	261
^^тх	2
^^тщ	13
^^ты	37
^^ть	9
^^тэ	12
^^тю	48
^^тя	84
^^тё	31
^^уа	10
^^уб	209
^^ув	221
^^уг	174
^^уд	307
^^уе	41
^^уж	48
^^уз	85
^^уи	34
^^уй	17
^^ук	223
^^ул	151
^^ум	187
^^ун	153
^^уо	30
^^уп	249
^^ур	128
^^ус	554
^^ут	168
^^уф	14
^^ух	58
^^уц	8
^^уч	249
^^уш	26
^^ущ	8
^^уэ	21
^^ую	14
^^уя	12
^^фа	266
^^фб	2
^^фг	3
^^фе	183
^^фз	2
^^фи	382
^^фк	2
^^фл	87
^^фм	2
^^фн	4
^^фо	271
^^фп	3
^^фр	180
^^фс	8
^^фт	3
^^фу	125
^^фь	5
^^фэ	7
^^фю	5
^^фё	2
^^ха	243
^^хв	43
^^хе	54
^^хи	119
^^хл	52
^^хм	11
^^хо	309
^^хр	175
^^хт	2
^^ху	86
^^хь	7
^^хэ	23
^^хё	2
^^ца	59
^^цб	3
^^цв	61
^^це	258
^^цз	11
^^ци	118
^^цк	3
^^цн	2
^^цо	4
^^цп	2
^^цр	2
^^цс	2
^^цу	4
^^цы	19
^^цю	3
^^ча	184
^^че	473
^^чж	7
^^чи	161
^^чк	3
^^чл	19
^^чм	3
^^чо	9
^^чп	2
^^чр	29
^^чс	2
^^чт	22
^^чу	183
^^чь	12
^^чэ	4
^^чё	24
^^ша	212
^^шв	58
^^ше	151
^^ши	116
^^шк	62
^^шл	54
^^шм	7
^^шн	8
^^шо	75
^^шп	35
^^шр	14
^^шт	135
^^шу	94
^^шь	2
^^шэ	3
^^шё	4
^^ща	4
^^ще	57
^^щи	13
^^що	2
^^щу	6
^^ын	2
^^эб	7
^^эв	48
^^эг	8
^^эд	44
^^эз	2
^^эй	26
^^эк	314
^^эл	215
^^эм	84
^^эн	87
^^эо	2
^^эп	55
^^эр	50
^^эс	83
^^эт	100
^^эф	48
^^эх	5
^^эш	11
^^ээ	2
^^юа	4
^^юб	25
^^юв	18
^^юг	15
^^юд	4
^^юж	23
^^юк	4
^^юл	18
^^юм	8
^^юн	53
^^юп	2
^^юр	55
^^юс	6
^^ют	6
^^юф	2
^^яб	15
^^яв	64
^^яг	17
^^яд	36
^^яз	37
^^яи	10
^^яй	10
^^як	50
^^ял	7
^^ям	20
^^ян	46
^^яп	27
^^яр	72
^^яс	30
^^ях	5
^^яц	4
^^яч	8
^^яш	3
^^ящ	14
^^ёб	3
^^ёж	2
^^ёл	3
^аар	2
^аба	6
^абб	8
^абд	7
^абе	2
^абз	2
^аби	3
^або	17
^абр	11
^абс	32
^абх	6
^ава	37
^авг	12
^авд	3
^аве	4
^ави	59
^аво	2
^авр	6
^авс	36
^авт	206
^ага	8
^аге	21
^аги	11
^агн	5
^аго	2
^агр	50
^агу	2
^ада	20
^адв	11
^аде	19
^адл	3
^адм	35
^адо	4
^адр	26
^адс	9
^адъ	3
^ады	3
^ажи	2
^аза	13
^азб	4
^азе	14
^ази	23
^азо	11
^аид	2
^аис	2
^айв	3
^айд	4
^айз	2
^айк	3
^айл	5
^айо	2
^айр	7
^айс	3
^айт	2
^айф	3
^ака	30
^акб	2
^акв	11
^аки	9
^акк	32
^ако	2
^акп	2
^акр	5
^акс	15
^акт	115
^аку	22
^акц	32
^ала	13
^алб	8
^алг	15
^але	77
^алж	5
^али	25
^алк	23
^алл	30
^алм	12
^ало	4
^алт	17
^алу	2
^алф	7
^алх	4
^алч	2
^алы	3
^аль	76
^алю	8
^аля	6
^алё	3
^ама	9
^амб	13
^аме	36
^ами	12
^амк	3
^амм	3
^амн	5
^амо	7
^амп	9
^амс	3
^аму	14
^амф	6
^ана	103
^анг	55
^анд	51
^ане	14
^анж	5
^ани	15
^анк	12
^анн	25
^ано	35
^анс	6
^ант	105
^ану	3
^аню	2
^апа	9
^апе	12
^апл	7
^апо	16
^апп	27
^апр	11
^апт	11
^ара	33
^арб	25
^арг	24
^аре	67
^арз	3
^ари	32
^арк	28
^арм	59
^арн	5
^аро	13
^арс	13
^арт	72
^ару	2
^арф	2
^арх	83
^арч	3
^арш	3
^аса	4
^асб	2
^асе	3
^аси	2
^аск	2
^асл	2
^асо	2
^асп	17
^асс	35
^аст	54
^асф	5
^ата	29
^ате	10
^ати	2
^атл	31
^атм	14
^ато	17
^атр	8
^атт	13
^аты	2
^ауд	22
^аук	7
^аул	4
^аур	4
^аут	6
^афа	5
^афг	13
^афе	6
^афи	9
^афо	8
^афр	25
^афф	2
^ахи	3
^ахм	12
^аце	2
^аша	2
^ашх	2
^аэр	28
^аяк	3
^баб	51
^бав	6
^баг	17
^бад	5
^баж	3
^баз	48
^бай	29
^бак	31
^бал	122
^бам	6
^бан	109
^бар	148
^бас	53
^бат	49
^бау	4
^баф	2
^бах	9
^баш	39
^бая	2
^бди	4
^беа	2
^бег	50
^бед	55
^беж	18
^без	188
^бей	15
^бек	13
^бел	125
^бен	39
^бер	124
^бес	250
^бет	20
^беш	13
^биа	9
^биб	40
^бие	2
^биз	15
^бий	4
^бик	2
^бил	31
^бин	10
^био	46
^бир	19
^бис	9
^бит	25
^биш	6
^бла	153
^бле	38
^бли	69
^бло	65
^блу	13
^блэ	5
^блю	16
^бля	6
^боа	2
^боб	26
^бог	86
^бод	13
^бое	31
^бож	34
^бои	9
^бой	30
^бок	40
^бол	187
^бом	33
^бон	29
^бор	108
^бос	22
^бот	22
^боу	3
^боч	10
^бою	2
^боя	26
^бра	131
^бре	52
^бри	71
^бро	146
^бру	16
^бры	3
^брэ	14
^брю	27
^бря	8
^буб	4
^буг	8
^буд	56
^буз	2
^буй	5
^бук	33
^бул	40
^бум	34
^бун	23
^бур	81
^бус	3
^бут	26
^буф	7
^бух	35
^буш	6
^быв	26
^бык	6
^был	14
^быс	24
^быт	20
^быч	3
^бье	4
^бью	5
^бья	2
^бьё	2
^бэй	3
^бэк	3
^бэн	6
^бэр	4
^бэт	4
^бюд	22
^бюл	7
^бюр	11
^бюс	5
^бёр	4
^вав	6
^ваг	18
^вад	6
^важ	30
^ваз	5
^вай	7
^вак	23
^вал	96
^вам	9
^ван	36
^вар	73
^вас	44
^ват	15
^вах	8
^ваш	20
^ващ	2
^вби	2
^вбр	2
^вве	31
^вво	28
^ввя	2
^вги	2
^вда	5
^вдв	5
^вдо	33
^вдр	2
^вду	3
^вды	3
^веб	3
^вег	7
^вед	71
^вее	4
^веж	12
^вез	18
^вей	4
^век	27
^вел	114
^вен	82
^вер	262
^вес	104
^вет	63
^вех	4
^веч	47
^веш	5
^вещ	29
^вза	50
^взб	5
^взв	13
^взг	18
^взд	18
^взи	5
^взл	26
^взн	4
^взо	25
^взр	50
^взы	10
^взя	42
^виа	2
^виб	6
^вив	5
^вид	97
^виз	47
^вик	32
^вил	37
^вин	104
^вио	4
^вир	41
^вис	23
^вит	43
^вих	2
^виш	13
^вкл	82
^вко	3
^вкр	3
^вку	28
^вла	119
^вле	18
^вли	31
^вло	16
^влю	29
^вме	27
^вне	96
^вни	23
^вно	12
^вну	48
^вня	2
^воб	2
^вов	21
^вод	105
^вое	51
^вож	16
^воз	406
^вои	26
^вой	39
^вок	27
^вол	225
^вон	12
^воо	49
^воп	32
^вор	85
^вос	319
^вот	8
^вош	12
^вою	8
^воя	4
^впа	11
^впе	28
^впи	9
^впл	3
^впо	5
^впр	11
^впу	6
^вра	84
^вре	63
^ври	2
^вро	7
^вру	25
^вры	2
^вря	2
^врё	2
^вса	6
^все	94
^вск	18
^всл	5
^всм	3
^всп	71
^вст	165
^всу	3
^всю	2
^вся	19
^всё	2
^вто	47
^втр	4
^втя	6
^вуа	2
^вуд	5
^вуз	9
^вул	16
^вхо	45
^вце	3
^вци	2
^вче	13
^въе	9
^выб	123
^выв	70
^выг	53
^выд	160
^вые	33
^выж	28
^выз	69
^выи	30
^вый	10
^вык	57
^выл	60
^вым	23
^вын	60
^вып	214
^выр	164
^выс	297
^выт	43
^выу	6
^вых	57
^выч	24
^выш	36
^выя	44
^вье	12
^вью	4
^вэл	2
^вэн	2
^вяж	2
^вяз	11
^вял	4
^вят	10
^вяч	6
^гаа	5
^габ	11
^гав	21
^гаг	7
^гад	27
^газ	65
^гаи	4
^гай	6
^гал	62
^гам	20
^ган	24
^гар	102
^гас	21
^гат	3
^гау	4
^гаш	3
^гва	16
^гви	6
^гво	10
^геб	2
^гег	4
^гее	2
^гей	13
^гек	6
^гел	13
^гем	5
^ген	119
^гео	90
^геп	4
^гер	108
^гес	4
^гет	7
^гея	3
^гиб	39
^гиг	24
^гид	25
^гие	2
^гил	13
^гим	23
^гин	10
^гип	25
^гир	7
^гис	2
^гит	22
^гла	111
^гле	10
^гли	14
^гло	32
^глу	85
^глы	2
^глю	5
^гля	15
^гна	6
^гне	18
^гни	11
^гно	5
^гну	4
^гоб	6
^гов	42
^гог	5
^год	42
^гой	2
^гол	206
^гом	22
^гон	69
^гор	294
^гос	158
^гот	60
^гоф	2
^гош	2
^гра	220
^гре	102
^гри	66
^гро	101
^гру	154
^гры	8
^грэ	6
^гря	34
^грё	3
^гуа	4
^губ	52
^гув	4
^гуг	2
^гуд	12
^гук	3
^гул	25
^гум	23
^гун	3
^гуп	2
^гур	13
^гус	33
^гут	3
^гущ	4
^гэв	2
^гюн	2
^даа	2
^даб	3
^дав	56
^даг	11
^дад	5
^дае	5
^дай	8
^дак	5
^дал	73
^дам	25
^дан	60
^дар	45
^дас	4
^дат	36
^дау	6
^даф	3
^дач	17
^даш	7
^даю	10
^даё	3
^два	13
^две	25
^дви	66
^дво	90
^дву	38
^деб	31
^дев	94
^дег	10
^дед	14
^деж	17
^дез	9
^дей	72
^дек	58
^дел	111
^дем	84
^ден	48
^деп	50
^дер	117
^дес	62
^дет	82
^деф	18
^дец	2
^деш	19
^дея	20
^джа	33
^дже	83
^джи	35
^джо	59
^джу	25
^дза	2
^дзе	8
^дзю	4
^диа	79
^див	37
^дид	10
^дие	9
^диз	27
^дик	46
^дил	16
^дим	12
^дин	45
^дио	11
^дип	34
^дир	30
^дис	116
^дит	5
^диф	14
^дич	2
^дли	44
^для	2
^дми	17
^дне	39
^дни	4
^дно	2
^дня	4
^доб	181
^дов	87
^дог	70
^дод	8
^дое	9
^дож	44
^доз	17
^дои	2
^дой	11
^док	113
^дол	141
^дом	78
^дон	73
^доп	106
^дор	90
^дос	235
^дот	11
^доу	2
^дох	27
^доц	5
^доч	22
^дош	13
^доя	2
^дра	84
^дре	61
^дри	2
^дро	36
^дру	83
^дря	3
^дуб	38
^дуг	9
^дуд	3
^дул	4
^дум	27
^дун	9
^дур	43
^дух	37
^душ	37
^дуэ	9
^дыб	2
^дым	15
^дын	3
^дыр	14
^дых	10
^дыш	13
^дью	2
^дья	17
^дэв	8
^дэй	8
^дэн	11
^дюж	3
^дюй	8
^дюк	2
^дюн	3
^дюп	2
^дюр	2
^дюс	2
^дяг	2
^дяд	11
^дят	4
^еба	6
^ебу	2
^ева	6
^евг	8
^евд	4
^ево	2
^евп	2
^евр	84
^евс	3
^еге	3
^еги	16
^его	11
^еде	5
^еди	81
^еду	2
^еже	48
^ежи	2
^ежо	2
^езд	14
^езж	3
^ека	17
^ела	2
^еле	8
^ели	12
^елк	5
^ело	2
^ель	6
^еме	4
^емк	4
^ени	5
^ено	3
^епа	5
^епи	6
^ере	12
^ерм	9
^еро	3
^еру	5
^ерш	2
^есе	2
^есс	2
^ест	19
^ефи	7
^ефр	4
^еха	4
^ешь	2
^еще	2
^жаб	5
^жав	3
^жад	9
^жаж	10
^жак	4
^жал	57
^жан	26
^жар	37
^жат	3
^жва	3
^жгу	2
^жда	7
^жде	4
^жди	2
^жду	2
^ждё	4
^жев	3
^жел	116
^жем	9
^жен	76
^жер	28
^жес	43
^жет	3
^жже	2
^жив	88
^жиг	3
^жид	18
^жиз	28
^жил	52
^жир	27
^жит	28
^жму	2
^жоз	3
^жоп	5
^жор	5
^жре	6
^жри	3
^жуа	2
^жуж	2
^жук	9
^жул	6
^жур	44
^жут	14
^жуч	3
^жюл	4
^жёл	8
^жён	2
^жёс	6
^заб	239
^зав	267
^заг	153
^зад	200
^зае	21
^заж	34
^заз	5
^заи	43
^зай	35
^зак	367
^зал	81
^зам	248
^зан	117
^зао	10
^зап	386
^зар	160
^зас	189
^зат	116
^зау	3
^заф	11
^зах	95
^зац	10
^зач	29
^заш	9
^защ	65
^зая	53
^зва	11
^зве	50
^зво	27
^зву	33
^звя	2
^звё	13
^зда	10
^зде	6
^здо	26
^здр	24
^зеб	3
^зев	5
^зей	2
^зел	41
^зем	80
^зен	12
^зер	29
^зет	2
^зиг	3
^зим	26
^зин	9
^зла	9
^зле	2
^зли	9
^зло	52
^злу	2
^злы	5
^зме	11
^зна	188
^зов	10
^зод	6
^зол	33
^зон	24
^зоо	12
^зор	9
^зот	2
^зра	4
^зре	22
^зри	17
^зуб	26
^зуе	3
^зум	2
^зюг	2
^зят	4
^иак	2
^ибр	6
^ива	34
^ивл	2
^иво	2
^ивр	3
^игл	6
^игн	23
^иго	16
^игр	69
^игу	3
^ида	2
^иде	88
^иди	17
^идо	4
^иду	12
^идё	4
^иен	2
^иер	18
^иже	6
^иза	4
^изб	130
^изв	80
^изг	46
^изд	85
^изз	2
^изл	43
^изм	86
^изн	19
^изо	86
^изр	23
^изу	45
^изъ	21
^изы	15
^изю	5
^изя	11
^иис	5
^ика	2
^ико	13
^икр	5
^икс	2
^ила	2
^или	4
^илл	23
^ило	3
^иль	23
^има	3
^имб	3
^име	86
^ими	13
^имм	13
^имп	72
^иму	10
^ина	7
^инв	53
^инг	14
^инд	107
^ине	5
^инж	26
^ини	24
^инк	9
^инн	17
^ино	47
^инс	79
^инт	209
^ину	2
^инф	73
^инц	8
^инъ	4
^ины	4
^инь	2
^иоа	4
^иов	2
^иог	2
^ион	10
^иор	5
^иос	5
^ипо	12
^ипп	4
^ира	34
^ирв	2
^ире	2
^ири	8
^ирк	12
^ирл	17
^иро	8
^ирт	2
^иса	10
^иси	3
^иск	139
^исл	20
^исп	280
^исс	50
^ист	120
^исх	31
^исц	4
^исч	40
^ита	32
^ито	22
^иуд	9
^иши	2
^ище	5
^ищи	2
^ищу	5
^июл	7
^июн	5
^йем	3
^йен	3
^йог	8
^йод	3
^йоз	2
^йок	2
^йон	4
^йор	14
^йот	2
^йох	4
^каб	60
^кав	32
^каг	5
^кад	37
^каж	17
^каз	99
^каи	8
^кай	13
^как	32
^кал	95
^кам	112
^кан	125
^као	2
^кап	104
^кар	298
^кас	92
^кат	131
^кау	7
^каф	16
^кац	2
^кач	35
^каш	20
^каю	6
^кая	2
^ква	86
^кве	10
^кви	9
^кво	8
^квя	2
^кев	4
^кед	5
^кей	14
^кек	4
^кел	11
^кем	14
^кен	18
^кеп	6
^кер	36
^кес	3
^кет	5
^кеф	2
^кеш	2
^киа	2
^киб	9
^кив	5
^кид	11
^кие	22
^кик	3
^кил	24
^ким	6
^кин	73
^кио	8
^кип	17
^кир	67
^кис	46
^кит	37
^ких	2
^киш	20
^кла	136
^кле	55
^кли	95
^кло	24
^клу	29
^клы	4
^клэ	3
^клю	33
^кля	13
^клё	4
^кни	30
^кно	7
^кну	3
^кня	29
^коа	8
^коб	17
^ков	42
^ког	14
^код	21
^кое	4
^кож	25
^коз	27
^кои	4
^кой	6
^кок	25
^кол	372
^ком	465
^кон	712
^коо	31
^коп	51
^кор	369
^кос	140
^кот	68
^коу	5
^коф	17
^кох	2
^коч	9
^кош	34
^кощ	2
^коэ	9
^кпр	2
^кра	286
^кре	188
^кри	155
^кро	133
^кру	146
^кры	76
^крэ	2
^крю	15
^кря	2
^кса	2
^ксе	5
^кто	3
^куа	2
^куб	41
^кув	6
^куд	11
^куз	40
^куи	4
^куй	7
^кук	27
^кул	78
^кум	8
^кун	8
^куп	84
^кур	149
^кус	40
^кут	7
^кух	16
^куч	17
^куш	8
^кыр	4
^кэл	2
^кэм	6
^кэн	4
^кэп	3
^кэр	6
^кэс	2
^кэт	4
^кэш	2
^лаб	22
^лав	39
^лаг	14
^лад	30
^лаз	33
^лай	18
^лак	12
^лал	2
^лам	18
^лан	26
^лао	4
^лап	26
^лар	21
^лас	24
^лат	44
^лау	11
^лба	2
^лга	3
^лгу	2
^леб	13
^лев	42
^лег	81
^лед	36
^леж	21
^лез	14
^лей	33
^лек	40
^лел	2
^лем	3
^лен	82
^лео	27
^леп	14
^лер	10
^лес	60
^лет	86
^лех	2
^леч	37
^леш	3
^лещ	3
^лже	6
^лжи	6
^лиа	8
^либ	30
^лив	26
^лиг	7
^лид	27
^лиз	10
^лик	29
^лил	14
^лим	30
^лин	64
^лио	4
^лип	19
^лир	17
^лис	59
^лит	81
^лиф	9
^лих	17
^лиц	37
^лич	30
^лиш	53
^лло	2
^лоб	13
^лов	31
^лог	44
^лод	13
^лож	39
^лоз	10
^лок	41
^лол	4
^лом	30
^лон	20
^лоп	28
^лор	23
^лос	14
^лот	18
^лоу	7
^лох	6
^лош	15
^лоя	4
^луб	3
^лув	3
^луг	24
^луж	13
^луи	17
^лук	26
^лум	2
^лун	26
^луп	2
^луц	4
^луч	29
^лыж	17
^лык	2
^лыс	7
^льв	26
^льг	11
^льд	9
^лье	2
^льн	3
^льс	2
^лью	6
^льё	2
^лэй	2
^лэн	5
^люб	132
^люд	25
^люк	10
^люм	2
^люс	11
^лют	6
^люц	3
^ляг	8
^ляж	2
^ляп	2
^лях	2
^лёг	12
^мав	8
^маг	100
^мад	18
^мае	2
^маж	3
^маз	15
^май	59
^мак	117
^мал	156
^мам	40
^ман	118
^мар	247
^мас	137
^мат	141
^мау	10
^маф	5
^мах	19
^мац	2
^мач	11
^маш	50
^маэ	2
^мая	12
^мгл	3
^мгн	13
^мгт	2
^меб	7
^мег	9
^мед	118
^меж	39
^мей	10
^мек	21
^мел	77
^мем	29
^мен	88
^мер	80
^мес	82
^мет	158
^меф	3
^мех	49
^мец	3
^меч	41
^меш	23
^мещ	7
^миа	3
^миг	25
^мид	7
^миз	3
^мик	60
^мил	121
^мим	6
^мин	197
^мио	3
^мир	70
^мис	44
^мит	27
^миф	19
^мих	35
^миц	3
^мич	6
^миш	20
^мия	4
^мла	20
^мле	5
^мне	10
^мни	5
^мно	91
^моб	29
^мог	47
^мод	83
^мое	7
^мож	12
^моз	27
^мои	10
^мой	6
^мок	13
^мол	186
^мом	13
^мон	158
^мор	141
^мос	64
^мот	52
^моу	3
^мох	8
^моц	2
^моч	8
^мош	13
^мощ	25
^мою	3
^моё	2
^мра	27
^мст	8
^муб	2
^муд	29
^муж	52
^муз	49
^мук	8
^мул	27
^мум	6
^мун	27
^мур	30
^мус	52
^мут	17
^муф	4
^мух	14
^муч	24
^муш	3
^мха	3
^мхи	2
^мхо	2
^мча	3
^мыл	10
^мыс	25
^мыт	6
^мыш	34
^мья	2
^мэг	2
^мэд	3
^мэй	6
^мэл	3
^мэн	7
^мэр	15
^мэт	8
^мюз	6
^мюл	2
^мюн	7
^мюр	2
^мяг	16
^мяк	2
^мяс	21
^мят	14
^мяч	8
^мёд	3
^мёр	12
^наб	118
^нав	98
^наг	86
^над	155
^нае	19
^наж	22
^наз	136
^наи	56
^най	43
^нак	119
^нал	105
^нам	67
^нан	53
^нао	4
^нап	303
^нар	201
^нас	322
^нат	69
^нау	59
^наф	4
^нах	69
^нац	74
^нач	126
^наш	27
^ная	2
^наё	4
^нгу	2
^неа	9
^неб	63
^нев	179
^нег	37
^нед	147
^нее	5
^неж	33
^нез	104
^неи	56
^ней	35
^нек	57
^нел	56
^нем	80
^нен	44
^нео	138
^неп	211
^нер	64
^нес	149
^нет	25
^неу	83
^неф	50
^нех	13
^нец	2
^неч	14
^неэ	6
^нея	9
^ниб	2
^нив	5
^ниг	5
^нид	8
^ниж	31
^низ	34
^ник	102
^нил	8
^ним	7
^нин	9
^нио	3
^нир	4
^нис	4
^нит	17
^них	4
^ниц	6
^нич	26
^ниш	7
^нищ	12
^ноб	8
^нов	174
^ног	16
^ное	4
^нож	23
^ноз	3
^ной	2
^нок	6
^нол	4
^ном	40
^нон	4
^нор	91
^нос	62
^нот	16
^ноу	8
^ноч	29
^нош	5
^ною	2
^ноя	8
^нра	33
^нуж	37
^нук	2
^нул	17
^нум	2
^нун	2
^нур	4
^нут	3
^нуу	2
^нын	14
^ныр	4
^ныт	2
^нью	9
^нэн	2
^нэш	3
^нюа	3
^нюр	3
^нюх	4
^нян	9
^оаз	2
^оба	15
^обв	50
^обг	3
^обд	4
^обе	135
^обж	10
^обз	14
^оби	73
^обк	2
^обл	122
^обм	54
